"customer_id";"first_name";"last_name";"gender";"DOB";"job_title";"job_industry_category";"wealth_segment";"deceased_indicator";"owns_car";"address";"postcode";"state";"country";"property_valuation"
"159";"Arin";"Matskevich";"Male";"1987-05-12";"Research Nurse";"Health";"Affluent Customer";"N";"No";"65105 Sommers Pass";"3016";"VIC";"Australia";"10"
"160";"Wake";"Durning";"Male";"1964-07-15";"Registered Nurse";"Health";"Mass Customer";"N";"No";"2054 Sommers Pass";"4113";"QLD";"Australia";"4"
"161";"Tadd";"Bloss";"Male";"1976-01-21";"";"n/a";"Mass Customer";"N";"No";"22371 Miller Trail";"2032";"NSW";"Australia";"10"
"162";"Port";"Acuna";"Male";"1979-08-12";"Nurse Practicioner";"IT";"Mass Customer";"N";"No";"35807 Oneill Way";"4300";"QLD";"Australia";"4"
"163";"Kessia";"Helder";"Female";"1976-09-06";"Librarian";"Entertainment";"High Net Worth";"N";"Yes";"75612 Clarendon Junction";"4352";"QLD";"Australia";"6"
"164";"Aarika";"Van Vuuren";"Female";"1999-08-07";"Senior Editor";"Retail";"Affluent Customer";"N";"Yes";"16 Golf View Center";"3020";"VIC";"Australia";"6"
"165";"Aldon";"Roelofs";"Male";"1984-03-25";"Administrative Officer";"Argiculture";"Mass Customer";"N";"Yes";"93 Iowa Junction";"2116";"NSW";"Australia";"9"
"166";"Elston";"Oleszczak";"Male";"1955-06-12";"Structural Analysis Engineer";"Manufacturing";"Affluent Customer";"N";"No";"48 Cascade Terrace";"3057";"VIC";"Australia";"8"
"167";"Nathalie";"Tideswell";"Female";"1969-10-27";"";"Health";"High Net Worth";"N";"Yes";"13950 Jackson Avenue";"2099";"NSW";"Australia";"11"
"168";"Reggie";"Broggetti";"U";"";"General Manager";"IT";"Affluent Customer";"N";"Yes";"35386 Mockingbird Road";"3749";"VIC";"Australia";"4"
"169";"Alfy";"Bruhnke";"Male";"1957-10-19";"Data Coordiator";"Telecommunications";"High Net Worth";"N";"Yes";"2 Randy Point";"2766";"NSW";"Australia";"8"
"170";"Jammal";"Gever";"Male";"1975-06-02";"Pharmacist";"Health";"High Net Worth";"N";"No";"6898 Redwing Park";"2148";"NSW";"Australia";"9"
"171";"Halli";"Davidoff";"Female";"1970-12-04";"Assistant Manager";"Manufacturing";"Mass Customer";"N";"No";"52273 Bay Place";"3145";"VIC";"Australia";"11"
"172";"Hilton";"Carney";"Male";"1988-09-12";"Editor";"Manufacturing";"Affluent Customer";"N";"Yes";"272 Montana Avenue";"2021";"NSW";"Australia";"8"
"173";"Ebba";"Hanselmann";"Female";"1997-01-02";"General Manager";"Health";"Affluent Customer";"N";"No";"82520 Mifflin Drive";"2333";"NSW";"Australia";"5"
"174";"Catie";"Tosspell";"Female";"1989-11-26";"Food Chemist";"Health";"Mass Customer";"N";"No";"8 Dixon Parkway";"2783";"NSW";"Australia";"7"
"175";"Templeton";"Hambrook";"Male";"1975-11-28";"Quality Engineer";"Manufacturing";"Affluent Customer";"N";"No";"4 Dayton Terrace";"2280";"NSW";"Australia";"9"
"176";"Angelo";"Clayal";"Male";"1992-04-13";"Accountant I";"Property";"Mass Customer";"N";"No";"216 Barnett Junction";"4120";"QLD";"Australia";"8"
"177";"Ondrea";"Pablos";"Female";"1989-11-09";"Professor";"Financial Services";"High Net Worth";"N";"No";"8256 Annamark Court";"3638";"VIC";"Australia";"1"
"178";"Matthieu";"Bertelmot";"Male";"1967-04-03";"";"n/a";"Affluent Customer";"N";"No";"83012 Dapin Lane";"4300";"QLD";"Australia";"4"
"179";"Esteban";"Sewill";"Male";"1966-05-11";"Environmental Tech";"Manufacturing";"High Net Worth";"N";"Yes";"8 Haas Park";"2074";"NSW";"Australia";"10"
"180";"Trisha";"Neasham";"Female";"1971-09-17";"Web Designer III";"Argiculture";"Affluent Customer";"N";"No";"50 Meadow Ridge Way";"2880";"NSW";"Australia";"1"
"181";"Pavla";"Braunle";"Female";"1982-11-21";"Senior Editor";"Manufacturing";"Mass Customer";"N";"No";"3567 Northfield Lane";"2430";"NSW";"Australia";"5"
"182";"Lydon";"Dahlman";"Male";"1992-11-20";"Sales Associate";"Financial Services";"Affluent Customer";"N";"Yes";"0059 Brentwood Road";"4560";"QLD";"Australia";"7"
"183";"Dannie";"Hissie";"Female";"1997-08-05";"Geologist III";"Retail";"Affluent Customer";"N";"No";"0274 Oneill Alley";"2088";"NSW";"Australia";"10"
"184";"Nappie";"Paolo";"Male";"1971-12-13";"Marketing Manager";"Manufacturing";"High Net Worth";"N";"Yes";"4179 Carioca Terrace";"2220";"NSW";"Australia";"11"
"185";"Crosby";"Walcot";"Male";"1979-12-13";"";"Property";"Mass Customer";"N";"Yes";"59265 Sullivan Junction";"3031";"VIC";"Australia";"4"
"186";"Mireielle";"Jeppe";"Female";"1974-05-06";"Software Test Engineer I";"Financial Services";"Mass Customer";"N";"No";"7 Warbler Point";"2250";"NSW";"Australia";"9"
"187";"Pincas";"Ather";"Male";"1954-01-28";"Structural Engineer";"n/a";"Mass Customer";"N";"No";"3 Buell Park";"2261";"NSW";"Australia";"7"
"188";"Audry";"Seine";"Female";"1975-06-22";"Safety Technician II";"Property";"High Net Worth";"N";"Yes";"0 Bay Center";"3196";"VIC";"Australia";"6"
"189";"Umberto";"Torricella";"Male";"1981-07-19";"Safety Technician I";"Financial Services";"Affluent Customer";"N";"No";"10878 Waywood Way";"4352";"QLD";"Australia";"7"
"190";"Hayley";"Girardengo";"Female";"1979-02-04";"Registered Nurse";"Health";"Affluent Customer";"N";"No";"362 Mayer Terrace";"4680";"QLD";"Australia";"5"
"191";"Christopher";"Heining";"Male";"1960-04-27";"Help Desk Operator";"n/a";"Affluent Customer";"N";"Yes";"43 Upham Crossing";"3143";"VIC";"Australia";"9"
"192";"Goldi";"Osler";"Female";"1978-11-19";"Junior Executive";"Health";"Mass Customer";"N";"Yes";"0 Superior Drive";"2747";"NSW";"Australia";"8"
"193";"Foss";"Hardes";"Male";"1964-07-22";"Recruiting Manager";"Manufacturing";"Mass Customer";"N";"Yes";"8890 Golden Leaf Street";"2063";"NSW";"Australia";"12"
"194";"Ursala";"Ferrai";"Female";"1974-11-16";"Web Developer III";"Financial Services";"Affluent Customer";"N";"No";"5484 Hagan Crossing";"3021";"VIC";"Australia";"7"
"195";"Talyah";"Rylatt";"Female";"1958-11-14";"Project Manager";"Manufacturing";"Mass Customer";"N";"No";"7451 Jana Lane";"2138";"NSW";"Australia";"8"
"196";"Swen";"Odhams";"Male";"1966-02-22";"Programmer Analyst II";"Manufacturing";"High Net Worth";"N";"No";"7 Havey Point";"4005";"QLD";"Australia";"2"
"197";"Avis";"";"Female";"1977-01-27";"";"n/a";"High Net Worth";"N";"No";"32 Steensland Plaza";"2233";"NSW";"Australia";"9"
"198";"Vanya";"Gumb";"Female";"1981-11-29";"Assistant Media Planner";"Entertainment";"Mass Customer";"N";"No";"107 Elmside Parkway";"4811";"QLD";"Australia";"5"
"199";"Verla";"Alven";"Female";"1978-02-13";"Junior Executive";"Health";"Mass Customer";"N";"Yes";"2 Gina Junction";"2085";"NSW";"Australia";"11"
"200";"Hube";"Weald";"Male";"1957-02-04";"Physical Therapy Assistant";"Property";"Affluent Customer";"N";"Yes";"4 Londonderry Lane";"3084";"VIC";"Australia";"10"
"201";"Salem";"Huie";"Male";"1966-04-20";"Design Engineer";"Manufacturing";"Mass Customer";"N";"Yes";"39716 Vera Junction";"3170";"VIC";"Australia";"9"
"202";"Audie";"Pillinger";"Female";"1963-06-24";"Librarian";"Entertainment";"Affluent Customer";"N";"Yes";"183 Ronald Regan Street";"2066";"NSW";"Australia";"9"
"203";"Donovan";"Conry";"Male";"1964-01-13";"Senior Quality Engineer";"Argiculture";"Mass Customer";"N";"Yes";"2 Thierer Road";"4113";"QLD";"Australia";"8"
"204";"Thorny";"Hackworth";"Male";"1976-10-01";"Editor";"Financial Services";"Mass Customer";"N";"No";"056 Stone Corner Alley";"4078";"QLD";"Australia";"7"
"205";"Rolfe";"Kellard";"Male";"1958-12-01";"Administrative Assistant II";"Financial Services";"Mass Customer";"N";"Yes";"528 Mandrake Crossing";"2222";"NSW";"Australia";"11"
"206";"Mari";"Chevolleau";"Female";"1954-07-19";"Statistician I";"n/a";"Mass Customer";"N";"Yes";"19969 5th Parkway";"3152";"VIC";"Australia";"9"
"207";"Adena";"Whyman";"Female";"1994-08-10";"";"n/a";"Mass Customer";"N";"No";"78 Rockefeller Park";"2159";"NSW";"Australia";"10"
"208";"Rutter";"Excell";"Male";"1994-10-31";"Office Assistant III";"Property";"High Net Worth";"N";"No";"417 Transport Trail";"4503";"QLD";"Australia";"4"
"209";"Udall";"Bellard";"Male";"1957-08-28";"Analog Circuit Design manager";"n/a";"Affluent Customer";"N";"Yes";"6327 Lunder Crossing";"4655";"QLD";"Australia";"4"
"210";"Albrecht";"Thomasson";"Male";"1963-11-18";"Assistant Manager";"Property";"Mass Customer";"N";"No";"811 Tony Road";"4220";"QLD";"Australia";"9"
"211";"Beitris";"";"Female";"1974-03-04";"VP Marketing";"Manufacturing";"Mass Customer";"N";"Yes";"0 Northport Court";"4012";"QLD";"Australia";"3"
"212";"Nanice";"Ellse";"Female";"2001-11-19";"Desktop Support Technician";"IT";"Affluent Customer";"N";"No";"231 Havey Court";"2153";"NSW";"Australia";"10"
"213";"Lockwood";"Exroll";"Male";"1996-05-14";"Actuary";"Financial Services";"High Net Worth";"N";"Yes";"603 Kenwood Avenue";"2070";"NSW";"Australia";"11"
"214";"Jeramie";"Cellier";"Male";"1957-11-29";"Food Chemist";"Health";"Mass Customer";"N";"No";"09040 Myrtle Parkway";"2015";"NSW";"Australia";"8"
"215";"Debera";"Foxworthy";"Female";"1974-06-24";"Assistant Professor";"Retail";"High Net Worth";"N";"Yes";"05241 Shelley Park";"2776";"NSW";"Australia";"8"
"216";"Cinderella";"Parcall";"Female";"1995-01-12";"Quality Engineer";"Financial Services";"High Net Worth";"N";"Yes";"7 Pankratz Point";"3011";"VIC";"Australia";"8"
"217";"Jeralee";"Quartly";"Female";"1979-12-09";"";"Manufacturing";"High Net Worth";"N";"No";"51 Crescent Oaks Parkway";"2761";"NSW";"Australia";"8"
"218";"Stefa";"Dunnan";"Female";"1993-08-06";"Administrative Officer";"Property";"High Net Worth";"N";"Yes";"49 Emmet Junction";"2015";"NSW";"Australia";"11"
"219";"Markus";"Mughal";"Male";"1964-11-25";"Database Administrator III";"Health";"Mass Customer";"N";"No";"78 Surrey Place";"2502";"NSW";"Australia";"7"
"220";"Jeniffer";"Apark";"Female";"1954-05-10";"Electrical Engineer";"Manufacturing";"High Net Worth";"N";"No";"6236 Summerview Terrace";"2110";"NSW";"Australia";"12"
"221";"Mara";"Bloore";"Female";"1980-03-10";"Tax Accountant";"Manufacturing";"Mass Customer";"N";"No";"682 Sheridan Avenue";"2566";"NSW";"Australia";"9"
"222";"Nev";"Larive";"Male";"1978-09-03";"Clinical Specialist";"Health";"Mass Customer";"N";"No";"04139 Delladonna Place";"2519";"NSW";"Australia";"7"
"223";"Ossie";"Meaton";"Male";"1983-11-26";"VP Sales";"n/a";"Affluent Customer";"N";"Yes";"2 Scott Circle";"2506";"NSW";"Australia";"9"
"224";"Morgun";"Girvan";"Male";"1967-12-03";"Compensation Analyst";"Financial Services";"Affluent Customer";"N";"No";"92253 Kensington Drive";"2209";"NSW";"Australia";"7"
"225";"Brittaney";"Pring";"Female";"1977-03-11";"Pharmacist";"Health";"Affluent Customer";"N";"No";"93 Westend Terrace";"2116";"NSW";"Australia";"10"
"226";"Bondie";"Letty";"Male";"1977-11-11";"Database Administrator IV";"Manufacturing";"Mass Customer";"N";"No";"4 5th Point";"2075";"NSW";"Australia";"11"
"227";"Wendall";"McKeand";"Male";"1973-08-14";"Accountant I";"Entertainment";"Mass Customer";"N";"No";"11667 Blackbird Street";"2226";"NSW";"Australia";"10"
"228";"Lucia";"Pickervance";"Female";"1986-05-25";"Systems Administrator II";"Manufacturing";"High Net Worth";"N";"No";"0 Sommers Circle";"2145";"NSW";"Australia";"9"
"229";"Vaughn";"Lambis";"Male";"1966-03-06";"";"Property";"High Net Worth";"N";"No";"2 Northridge Street";"2508";"NSW";"Australia";"10"
"230";"Maegan";"Scyone";"Female";"1954-06-24";"Internal Auditor";"Property";"High Net Worth";"N";"No";"816 Spohn Center";"2036";"NSW";"Australia";"10"
"231";"Basile";"Winsor";"Male";"1995-08-05";"Design Engineer";"Financial Services";"Mass Customer";"N";"Yes";"98 Service Court";"2018";"NSW";"Australia";"8"
"232";"Zaria";"Koeppke";"Female";"1987-11-11";"Professor";"Retail";"Mass Customer";"N";"No";"6 Morning Park";"3666";"VIC";"Australia";"2"
"233";"Art";"Barwell";"Male";"1986-08-08";"Environmental Tech";"Property";"Mass Customer";"N";"No";"4263 Hanson Place";"2021";"NSW";"Australia";"11"
"234";"Mead";"Alpes";"Female";"1969-08-12";"Chief Design Engineer";"Retail";"High Net Worth";"N";"No";"6159 Katie Street";"2750";"NSW";"Australia";"8"
"235";"Leona";"Phateplace";"Female";"1976-12-26";"Social Worker";"Health";"Mass Customer";"N";"No";"95 Eliot Street";"4514";"QLD";"Australia";"3"
"236";"Tybalt";"Gillingwater";"Male";"1954-10-30";"Research Nurse";"Health";"Affluent Customer";"N";"No";"0 Westend Park";"2525";"NSW";"Australia";"9"
"237";"Reginald";"Dartan";"Male";"1974-03-07";"Account Coordinator";"Property";"High Net Worth";"N";"Yes";"39988 Porter Pass";"4152";"QLD";"Australia";"7"
"238";"Max";"Bilborough";"Male";"1984-02-04";"Programmer III";"n/a";"Mass Customer";"N";"Yes";"0796 Melody Park";"2200";"NSW";"Australia";"9"
"239";"Wells";"Pressman";"Male";"1992-12-13";"Registered Nurse";"Health";"Affluent Customer";"N";"No";"2914 Vahlen Lane";"2250";"NSW";"Australia";"8"
"240";"Gavin";"Fawks";"Male";"1989-07-28";"Administrative Assistant III";"IT";"High Net Worth";"N";"Yes";"65 Kinsman Trail";"3023";"VIC";"Australia";"6"
"241";"Quillan";"Duigan";"Male";"1987-05-09";"Quality Engineer";"Entertainment";"Mass Customer";"N";"No";"07227 Hoard Terrace";"3500";"VIC";"Australia";"1"
"242";"Taite";"Droghan";"Male";"1992-03-20";"Nurse";"Property";"Affluent Customer";"N";"No";"25503 Evergreen Drive";"4300";"QLD";"Australia";"5"
"243";"Barbara";"Croxley";"Female";"1976-09-02";"Teacher";"Manufacturing";"High Net Worth";"N";"Yes";"2 2nd Plaza";"2283";"NSW";"Australia";"4"
"244";"Germayne";"Sperry";"Male";"1974-11-25";"";"Retail";"Affluent Customer";"N";"No";"122 Melrose Drive";"2102";"NSW";"Australia";"10"
"245";"Noell";"Grahlmans";"Female";"2001-09-26";"Associate Professor";"Financial Services";"Affluent Customer";"N";"No";"37024 Anniversary Place";"2204";"NSW";"Australia";"11"
"246";"Binny";"Whight";"Female";"1991-02-28";"Technical Writer";"Manufacturing";"High Net Worth";"N";"No";"91141 Huxley Parkway";"2040";"NSW";"Australia";"10"
"247";"Kristal";"Joysey";"Female";"1983-05-06";"Staff Accountant II";"Financial Services";"High Net Worth";"N";"Yes";"04 Fallview Trail";"2749";"NSW";"Australia";"8"
"248";"Inger";"Eskell";"Female";"1978-04-15";"Clinical Specialist";"Health";"Affluent Customer";"N";"Yes";"8029 Gulseth Center";"2304";"NSW";"Australia";"7"
"249";"D'arcy";"Slay";"Male";"1992-09-13";"Quality Control Specialist";"IT";"High Net Worth";"N";"No";"77248 Columbus Drive";"2340";"NSW";"Australia";"7"
"250";"Kristofer";"";"Male";"1988-04-15";"Legal Assistant";"Health";"Mass Customer";"N";"Yes";"0850 Schmedeman Drive";"3580";"VIC";"Australia";"1"
"251";"Mala";"";"Female";"1977-12-24";"VP Sales";"Financial Services";"Affluent Customer";"N";"Yes";"131 Northfield Parkway";"3355";"VIC";"Australia";"2"
"252";"Anthea";"Ruskin";"Female";"1983-01-24";"Account Coordinator";"Property";"Mass Customer";"N";"Yes";"5130 Manley Court";"2287";"NSW";"Australia";"7"
"253";"Amalee";"Choak";"Female";"1997-05-11";"Food Chemist";"Health";"Mass Customer";"N";"Yes";"879 Coolidge Point";"2324";"NSW";"Australia";"5"
"254";"Barbie";"Rubi";"Female";"1961-09-22";"Information Systems Manager";"Retail";"Mass Customer";"N";"No";"6759 Nevada Point";"2323";"NSW";"Australia";"6"
"255";"Keeley";"Kruger";"Female";"1954-01-15";"Desktop Support Technician";"IT";"Mass Customer";"N";"No";"8208 Parkside Point";"2320";"NSW";"Australia";"6"
"256";"Linell";"Beadle";"Female";"1975-05-07";"Director of Sales";"Health";"High Net Worth";"N";"Yes";"15 Straubel Way";"4680";"QLD";"Australia";"2"
"257";"Marissa";"";"Female";"1966-02-08";"Sales Associate";"Manufacturing";"Affluent Customer";"N";"Yes";"7 Eastlawn Street";"2346";"NSW";"Australia";"1"
"258";"Othella";"Keher";"Female";"1992-05-03";"Administrative Officer";"Manufacturing";"High Net Worth";"N";"No";"42067 Duke Terrace";"2031";"NSW";"Australia";"10"
"259";"Venita";"Dymick";"Female";"1983-07-22";"Senior Developer";"Health";"High Net Worth";"N";"Yes";"50 Everett Way";"2064";"NSW";"Australia";"9"
"260";"Farand";"Marriner";"Female";"1979-08-30";"Senior Quality Engineer";"Health";"High Net Worth";"N";"Yes";"454 Green Ridge Avenue";"2176";"NSW";"Australia";"10"
"261";"Marve";"Pryn";"Male";"1977-10-15";"Structural Engineer";"n/a";"Mass Customer";"N";"No";"19220 Evergreen Crossing";"3195";"VIC";"Australia";"9"
"262";"Cordie";"Petrelli";"Male";"1977-12-23";"";"Health";"High Net Worth";"N";"Yes";"109 Tomscot Avenue";"2010";"NSW";"Australia";"10"
"263";"Tonia";"Leigh";"Female";"1985-11-19";"Dental Hygienist";"Health";"High Net Worth";"N";"No";"48 Arizona Drive";"2768";"NSW";"Australia";"10"
"264";"Jedd";"Spiby";"Male";"1977-12-07";"Technical Writer";"Health";"Mass Customer";"N";"No";"92 Lyons Place";"2752";"NSW";"Australia";"9"
"265";"Pennie";"Stoile";"Male";"1965-10-05";"Sales Representative";"Retail";"High Net Worth";"N";"Yes";"47 Jana Junction";"3802";"VIC";"Australia";"7"
"266";"Lelia";"Garatty";"Female";"1989-07-19";"Account Executive";"Retail";"Affluent Customer";"N";"No";"90173 Oneill Place";"3071";"VIC";"Australia";"10"
"267";"Edgar";"Buckler";"U";"";"";"IT";"High Net Worth";"N";"No";"6262 Elgar Avenue";"4735";"QLD";"Australia";"2"
"268";"Kacie";"Kidston";"Female";"1978-10-18";"Chemical Engineer";"Manufacturing";"Mass Customer";"N";"No";"5668 Corscot Circle";"2065";"NSW";"Australia";"12"
"269";"Zacherie";"Grindley";"Male";"1954-09-19";"Nurse Practicioner";"Property";"Mass Customer";"N";"Yes";"8 Texas Plaza";"3081";"VIC";"Australia";"9"
"270";"Auberta";"Roundtree";"Female";"1970-12-10";"Budget/Accounting Analyst III";"n/a";"Mass Customer";"N";"Yes";"32062 Oak Terrace";"3205";"VIC";"Australia";"8"
"271";"Doll";"Burtwell";"Female";"1991-02-13";"Financial Advisor";"Financial Services";"Mass Customer";"N";"No";"07158 Roth Pass";"2165";"NSW";"Australia";"4"
"272";"Arlie";"Crean";"Female";"1987-06-06";"Product Engineer";"Retail";"Mass Customer";"N";"Yes";"370 Portage Parkway";"3125";"VIC";"Australia";"8"
"273";"Nevile";"Abraham";"Male";"1963-04-22";"Computer Systems Analyst IV";"n/a";"Mass Customer";"N";"No";"19795 Bultman Circle";"4214";"QLD";"Australia";"8"
"274";"Tessi";"Hesse";"Female";"1976-09-15";"Social Worker";"Health";"Mass Customer";"N";"Yes";"3 Corscot Crossing";"2030";"NSW";"Australia";"12"
"275";"Dud";"";"Male";"1955-07-27";"VP Sales";"Health";"High Net Worth";"N";"No";"34 Kim Center";"2036";"NSW";"Australia";"11"
"276";"Goldi";"Dwine";"Female";"1990-03-25";"";"Financial Services";"Mass Customer";"N";"No";"8 Starling Pass";"2767";"NSW";"Australia";"8"
"277";"Jehanna";"Alvarado";"Female";"1956-02-19";"VP Product Management";"n/a";"High Net Worth";"N";"No";"36 Vidon Parkway";"2798";"NSW";"Australia";"6"
"278";"Sydney";"Georger";"Male";"1997-07-30";"Executive Secretary";"n/a";"Affluent Customer";"N";"Yes";"8 Riverside Place";"4211";"QLD";"Australia";"5"
"279";"Tamera";"Hinckes";"Female";"1981-09-09";"Web Designer I";"Manufacturing";"Mass Customer";"N";"No";"28604 Bellgrove Circle";"4508";"QLD";"Australia";"6"
"280";"Welch";"MacAllaster";"Male";"1995-03-22";"Geologist I";"n/a";"Affluent Customer";"N";"Yes";"2 Cottonwood Road";"2032";"NSW";"Australia";"11"
"281";"Jeanette";"Sizzey";"Female";"1972-12-27";"Cost Accountant";"Financial Services";"High Net Worth";"N";"Yes";"58 Parkside Hill";"2117";"NSW";"Australia";"12"
"282";"Lauren";"Curcher";"Male";"1989-10-27";"VP Quality Control";"Argiculture";"High Net Worth";"N";"Yes";"747 Thackeray Circle";"4551";"QLD";"Australia";"7"
"283";"Sari";"Noye";"Female";"1991-02-04";"Assistant Manager";"Retail";"Mass Customer";"N";"No";"5583 Prairie Rose Trail";"2765";"NSW";"Australia";"8"
"284";"Seth";"Moorman";"Male";"1986-04-11";"Financial Analyst";"Financial Services";"High Net Worth";"N";"Yes";"071 Cardinal Point";"3064";"VIC";"Australia";"7"
"285";"Julee";"Janovsky";"Female";"1977-11-19";"Community Outreach Specialist";"Manufacturing";"Mass Customer";"N";"No";"7169 North Lane";"2023";"NSW";"Australia";"9"
"286";"Kiley";"Canaan";"Male";"1989-08-01";"Accounting Assistant II";"Manufacturing";"Affluent Customer";"N";"Yes";"6923 Tennessee Circle";"2766";"NSW";"Australia";"9"
"287";"Hannie";"Wodham";"Female";"1985-05-06";"Nuclear Power Engineer";"Manufacturing";"Affluent Customer";"N";"No";"8207 Cascade Court";"3810";"VIC";"Australia";"5"
"288";"Ebenezer";"Seedman";"Male";"1985-09-08";"";"Manufacturing";"High Net Worth";"N";"No";"2 Brentwood Place";"4151";"QLD";"Australia";"8"
"289";"Modestia";"Lithgow";"Female";"1970-04-12";"Clinical Specialist";"Health";"High Net Worth";"N";"No";"00 5th Lane";"2830";"NSW";"Australia";"2"
"290";"Giorgio";"Kevane";"U";"";"Senior Sales Associate";"IT";"Mass Customer";"N";"No";"807 Beilfuss Crossing";"3030";"VIC";"Australia";"7"
"291";"Aime";"Burston";"Female";"1971-10-22";"Assistant Media Planner";"Entertainment";"Mass Customer";"N";"No";"76 Graedel Street";"4812";"QLD";"Australia";"6"
"292";"Gelya";"Gerant";"Female";"1961-11-24";"VP Product Management";"n/a";"Affluent Customer";"N";"Yes";"29886 Crownhardt Crossing";"2141";"NSW";"Australia";"8"
"293";"Virgilio";"Willcocks";"Male";"1989-12-10";"Administrative Assistant III";"Manufacturing";"Mass Customer";"N";"Yes";"1 Drewry Junction";"3810";"VIC";"Australia";"7"
"294";"Magnum";"Slowan";"Male";"1959-04-01";"Recruiting Manager";"n/a";"High Net Worth";"N";"No";"83 Brickson Park Drive";"3029";"VIC";"Australia";"8"
"295";"Lena";"Chape";"Female";"1964-12-26";"Database Administrator II";"n/a";"Mass Customer";"N";"Yes";"95 Almo Junction";"2173";"NSW";"Australia";"9"
"296";"Marshal";"Rathbone";"Male";"1972-06-19";"";"Health";"High Net Worth";"N";"Yes";"08 Golf View Plaza";"3199";"VIC";"Australia";"9"
"297";"Cecile";"MacLise";"Female";"1959-04-27";"Electrical Engineer";"Manufacturing";"High Net Worth";"N";"No";"6170 Buena Vista Way";"2320";"NSW";"Australia";"7"
"298";"Maurise";"Lenglet";"Male";"1956-08-15";"Engineer I";"Manufacturing";"High Net Worth";"N";"No";"0 Orin Place";"4506";"QLD";"Australia";"7"
"299";"Corabelle";"Hartnell";"Female";"1956-09-15";"Budget/Accounting Analyst I";"Financial Services";"Mass Customer";"N";"Yes";"20924 Banding Crossing";"2516";"NSW";"Australia";"9"
"300";"Malachi";"Hadcroft";"Male";"1956-06-22";"Clinical Specialist";"Health";"Mass Customer";"N";"No";"91193 Petterle Road";"2035";"NSW";"Australia";"11"
"301";"Hildy";"Bilbrook";"Female";"1980-10-10";"Developer IV";"Manufacturing";"High Net Worth";"N";"No";"01459 Fremont Place";"2747";"NSW";"Australia";"4"
"302";"Laurice";"Colgrave";"Female";"1977-03-27";"";"Health";"Mass Customer";"N";"No";"58 Spenser Circle";"3030";"VIC";"Australia";"3"
"303";"Shane";"Smetoun";"Female";"1974-08-15";"Assistant Professor";"Argiculture";"Mass Customer";"N";"Yes";"93 Lawn Park";"3152";"VIC";"Australia";"9"
"304";"Paddy";"Mumbray";"Male";"1969-03-27";"VP Marketing";"Manufacturing";"Mass Customer";"N";"Yes";"5982 Mosinee Avenue";"3340";"VIC";"Australia";"5"
"305";"Cris";"Chellam";"Female";"1974-03-17";"Financial Analyst";"Financial Services";"Mass Customer";"N";"No";"37006 Hoard Circle";"3182";"VIC";"Australia";"7"
"306";"Ruy";"Adanet";"Male";"1973-08-02";"Registered Nurse";"Health";"High Net Worth";"N";"No";"06 Corry Pass";"2450";"NSW";"Australia";"9"
"307";"Ruben";"Handlin";"Male";"1984-08-18";"Clinical Specialist";"Health";"Affluent Customer";"N";"Yes";"099 Nova Plaza";"2227";"NSW";"Australia";"10"
"308";"Iver";"Dobsons";"Male";"1983-03-09";"Database Administrator I";"IT";"High Net Worth";"N";"No";"252 Mockingbird Plaza";"2216";"NSW";"Australia";"10"
"309";"Maurizia";"Ligerton";"Female";"1974-10-02";"Clinical Specialist";"Health";"Mass Customer";"N";"Yes";"990 Kensington Park";"3796";"VIC";"Australia";"8"
"310";"Myranda";"Clowser";"Female";"1985-02-13";"Account Coordinator";"Financial Services";"Mass Customer";"N";"Yes";"706 Anniversary Alley";"3064";"VIC";"Australia";"3"
"311";"Jaimie";"Halms";"Female";"1957-08-16";"Internal Auditor";"Health";"High Net Worth";"N";"No";"52 Corben Place";"3197";"VIC";"Australia";"10"
"312";"Garek";"Prattin";"Male";"1958-03-17";"Desktop Support Technician";"Financial Services";"Affluent Customer";"N";"Yes";"4270 Loeprich Lane";"3064";"VIC";"Australia";"7"
"313";"Theo";"McKune";"Male";"1987-12-22";"Operator";"Manufacturing";"Mass Customer";"N";"Yes";"2 Clyde Gallagher Drive";"2232";"NSW";"Australia";"10"
"314";"Catie";"Advani";"Female";"1962-08-25";"Marketing Assistant";"Retail";"High Net Worth";"N";"Yes";"671 American Ash Way";"2365";"NSW";"Australia";"2"
"315";"Lisa";"Odlin";"Female";"1958-04-16";"Chief Design Engineer";"Manufacturing";"Affluent Customer";"N";"No";"93 American Ash Avenue";"2747";"NSW";"Australia";"8"
"316";"Genni";"Larway";"Female";"1976-06-01";"Environmental Specialist";"Manufacturing";"Mass Customer";"N";"Yes";"1108 Nevada Junction";"4701";"QLD";"Australia";"2"
"317";"Elicia";"Dahler";"Female";"1974-02-10";"Automation Specialist II";"Entertainment";"Mass Customer";"N";"Yes";"41 Spaight Road";"4503";"QLD";"Australia";"5"
"318";"Libbie";"Castelin";"Female";"1969-05-19";"Programmer III";"Retail";"Affluent Customer";"N";"Yes";"5 Schurz Place";"4350";"QLD";"Australia";"6"
"319";"Madelle";"Matteris";"Female";"1971-10-11";"";"Retail";"Mass Customer";"N";"Yes";"82 8th Alley";"4210";"QLD";"Australia";"9"
"320";"Aldous";"Cubin";"Male";"1997-02-09";"Registered Nurse";"Health";"Mass Customer";"N";"No";"84 Lawn Way";"2223";"NSW";"Australia";"9"
"321";"Christean";"Finnes";"Female";"1973-09-15";"Marketing Manager";"n/a";"Mass Customer";"N";"No";"0 Coolidge Avenue";"4122";"QLD";"Australia";"8"
